static,year,month,day,holiday,dense_1,dense_2,target
0,2020,11,18,0,0.4638986136147816,0.3092657424098544,0.1546328712049272
0,2020,11,18,0,0.8469107215582843,0.5646071477055229,0.28230357385276145
0,2020,11,18,0,1.2154233352061774,0.8102822234707849,0.40514111173539247
0,2020,11,18,0,1.5631273520717603,1.0420849013811735,0.5210424506905867
0,2020,11,18,0,1.8840699222492199,1.2560466148328133,0.6280233074164067
0,2020,11,18,0,2.172756363894183,1.4485042425961219,0.7242521212980609
0,2020,11,18,0,2.424244234660298,1.6161628231068654,0.8080814115534327
0,2020,11,18,0,2.6342279485457127,1.7561519656971418,0.8780759828485709
0,2020,11,18,0,2.7991124894711876,1.8660749929807918,0.9330374964903959
0,2020,11,18,0,2.9160749595802082,1.9440499730534722,0.9720249865267361
0,2020,11,18,0,2.983112908525891,1.988741939017261,0.9943709695086305
0,2020,11,18,0,2.999078616325991,1.9993857442173273,0.9996928721086636
0,2020,11,18,0,2.9636987428476154,1.97579916189841,0.987899580949205
0,2020,11,18,0,2.8775790075138703,1.9183860050092467,0.9591930025046234
0,2020,11,18,0,2.7421938191135693,1.8281292127423794,0.9140646063711897
0,2020,11,18,0,2.559861033256433,1.706574022170955,0.8532870110854776
0,2020,11,18,0,2.333702269637627,1.5558015130917513,0.7779007565458756
0,2020,11,18,0,2.0675894684977187,1.378392978998479,0.6891964894992395
0,2020,11,18,0,1.766078601255958,1.1773857341706386,0.5886928670853193
0,2020,11,18,0,1.4343316702207294,0.9562211134804862,0.4781105567402431
0,2020,11,18,0,1.0780283327769418,0.7186855551846278,0.3593427775923139
0,2020,11,18,0,0.7032686630850897,0.46884577539005984,0.23442288769502992
0,2020,11,18,0,0.31646871605456905,0.21097914403637938,0.10548957201818969
0,2020,11,19,0,-0.07574931841585547,-0.050499545610570316,-0.025249772805285158
0,2020,11,19,0,-0.46667049032173624,-0.31111366021449083,-0.15555683010724541
0,2020,11,19,0,-0.8496020525319461,-0.5664013683546307,-0.28320068417731536
0,2020,11,19,0,-1.2179880436440709,-0.8119920290960473,-0.40599601454802364
0,2020,11,19,0,-1.5655215290063251,-1.04368101933755,-0.521840509668775
0,2020,11,19,0,-1.8862525782893083,-1.2575017188595388,-0.6287508594297694
0,2020,11,19,0,-2.1746901309820506,-1.4497934206547003,-0.7248967103273501
0,2020,11,19,0,-2.425896005829445,-1.6172640038862967,-0.8086320019431483
0,2020,11,19,0,-2.6355694447272415,-1.7570462964848277,-0.8785231482424138
0,2020,11,19,0,-2.8001207436442117,-1.8667471624294745,-0.9333735812147372
0,2020,11,19,0,-2.916732709977617,-1.9444884733184111,-0.9722442366592056
0,2020,11,19,0,-2.983408894163645,-1.9889392627757634,-0.9944696313878817
0,2020,11,19,0,-2.999007769796197,-1.9993385131974648,-0.9996692565987324
0,2020,11,19,0,-2.9632622770748887,-1.9755081847165923,-0.9877540923582961
0,2020,11,19,0,-2.8767843949894774,-1.917856263326318,-0.958928131663159
0,2020,11,19,0,-2.741054663963042,-1.8273697759753613,-0.9136848879876807
0,2020,11,19,0,-2.558396838330764,-1.7055978922205093,-0.8527989461102546
0,2020,11,19,0,-2.3319381026156543,-1.5546254017437695,-0.7773127008718848
0,2020,11,19,0,-2.0655555327161346,-1.3770370218107564,-0.6885185109053782
0,2020,11,19,0,-1.7638097186145354,-1.1758731457430236,-0.5879365728715118
0,2020,11,19,0,-1.4318666850156605,-0.9545777900104403,-0.47728889500522015
0,2020,11,19,0,-1.0754094466689723,-0.7169396311126482,-0.3584698155563241
0,2020,11,19,0,-0.7005407125878569,-0.4670271417252379,-0.23351357086261895
0,2020,11,19,0,-0.3136784049134618,-0.20911893660897451,-0.10455946830448726
0,2020,11,20,0,0.0785542188130397,0.052369479208693136,0.026184739604346568
0,2020,11,20,0,0.4694419588126697,0.3129613058751131,0.15648065293755656
0,2020,11,20,0,0.8522926403235176,0.5681950935490118,0.2840975467745059
0,2020,11,20,0,1.2205516866573376,0.8137011244382251,0.40685056221911253
0,2020,11,20,0,1.5679143365143182,1.0452762243428788,0.5226381121714394
0,2020,11,20,0,1.8884335843461142,1.2589557228974095,0.6294778614487048
0,2020,11,20,0,2.1766219957783206,1.4510813305188803,0.7255406652594402
0,2020,11,20,0,2.427545654966803,1.6183637699778686,0.8091818849889343
0,2020,11,20,0,2.636908635466914,1.7579390903112757,0.8789695451556379
0,2020,11,20,0,2.8011265484355574,1.8674176989570381,0.9337088494785191
0,2020,11,20,0,2.917387908988036,1.9449252726586908,0.9724626363293454
0,2020,11,20,0,2.9837022700899736,1.989134846726649,0.9945674233633245
0,2020,11,20,0,2.9989342999099997,1.9992895332733331,0.9996447666366666
0,2020,11,20,0,2.9628232192138153,1.975215479475877,0.9876077397379385
0,2020,11,20,0,2.8759872660225323,1.9173248440150215,0.9586624220075107
0,2020,11,20,0,2.7399131110983843,1.8266087407322562,0.9133043703661281
0,2020,11,20,0,2.556930405469358,1.7046202703129054,0.8523101351564527
0,2020,11,20,0,2.3301718957507656,1.5534479305005104,0.7767239652502552
0,2020,11,20,0,2.0635197901075095,1.375679860071673,0.6878399300358365
0,2020,11,20,0,1.7615392930956775,1.1743595287304516,0.5871797643652258
0,2020,11,20,0,1.4294004472974517,0.9529336315316346,0.4764668157658173
0,2020,11,20,0,1.072789619855745,0.71519307990383,0.357596539951915
0,2020,11,20,0,0.6978121492986671,0.4652080995324447,0.23260404976622234
0,2020,11,20,0,0.3108878193848518,0.2072585462565679,0.10362927312828395
0,2020,11,21,0,-0.08135905049563533,-0.05423936699709021,-0.027119683498545107
0,2020,11,21,0,-0.47221301666326354,-0.314808677775509,-0.1574043388877545
0,2020,11,21,0,-0.8549824825793895,-0.569988321719593,-0.2849941608597965
0,2020,11,21,0,-1.2231142620034137,-0.8154095080022757,-0.40770475400113787
0,2020,11,21,0,-1.570305772502652,-1.0468705150017679,-0.5234352575008839
0,2020,11,21,0,-1.89061293851179,-1.2604086256745266,-0.6302043128372633
0,2020,11,21,0,-2.1785519565930813,-1.4523679710620543,-0.7261839855310271
0,2020,11,21,0,-2.4291931806293556,-1.6194621204195705,-0.8097310602097852
0,2020,11,21,0,-2.6382455195933234,-1.758830346395549,-0.8794151731977745
0,2020,11,21,0,-2.8021299029653894,-1.8680866019769264,-0.9340433009884632
0,2020,11,21,0,-2.9180405560383273,-1.9453603706922182,-0.9726801853461091
0,2020,11,21,0,-2.983993036048257,-1.989328690698838,-0.994664345349419
0,2020,11,21,0,-2.9988582067316654,-1.999238804487777,-0.9996194022438885
0,2020,11,21,0,-2.9623815696484646,-1.9749210464323097,-0.9874605232161549
0,2020,11,21,0,-2.8751876213103293,-1.9167917475402196,-0.9583958737701098
0,2020,11,21,0,-2.73876916151816,-1.8258461076787735,-0.9129230538393868
0,2020,11,21,0,-2.5554617359549208,-1.7036411573032806,-0.8518205786516403
0,2020,11,21,0,-2.3284036505879615,-1.5522691003919744,-0.7761345501959872
0,2020,11,21,0,-2.061482242452592,-1.3743214949683948,-0.6871607474841974
0,2020,11,21,0,-1.7592673266853498,-1.1728448844569,-0.58642244222845
0,2020,11,21,0,-1.426932959223424,-0.9512886394822826,-0.4756443197411413
0,2020,11,21,0,-1.0701688546289703,-0.7134459030859802,-0.3567229515429901
0,2020,11,21,0,-0.6950829756042247,-0.46338865040281646,-0.23169432520140823
0,2020,11,21,0,-0.3080969619097801,-0.20539797460652007,-0.10269898730326003
0,2020,11,22,0,0.08416381101009716,0.056109207340064776,0.028054603670032388
0,2020,11,22,0,0.4749836614495166,0.31665577429967773,0.15832788714983886
0,2020,11,22,0,0.8576715769466452,0.5717810512977635,0.28589052564888173
0,2020,11,22,0,1.2256757674407859,0.8171171782938573,0.40855858914692866
0,2020,11,22,0,1.572695834879401,1.0484638899196006,0.5242319449598003
0,2020,11,22,0,1.8927906388799625,1.261860425919975,0.6309302129599875
0,2020,11,22,0,2.180480011738175,1.4536533411587833,0.7268266705793917
0,2020,11,22,0,2.4308385813759443,1.6205590542506296,0.8102795271253148
0,2020,11,22,0,2.6395800959370237,1.7597200639580157,0.8798600319790079
0,2020,11,22,0,2.8031308063560645,1.868753870904043,0.9343769354520215
0,2020,11,22,0,2.9186906505575925,1.945793767038395,0.9728968835191975
0,2020,11,22,0,2.9842811917841474,1.9895207945227649,0.9947603972613824
0,2020,11,22,0,2.9987794903277574,1.9991863268851715,0.9995931634425858
0,2020,11,22,0,2.961937328765165,1.9746248858434434,0.9873124429217217
0,2020,11,22,0,2.8743854615523268,1.9162569743682178,0.9581284871841089
0,2020,11,22,0,2.7376228162230474,1.8250818774820314,0.9125409387410157
0,2020,11,22,0,2.55399083107218,1.7026605540481201,0.8513302770240601
0,2020,11,22,0,2.326633368673946,1.5510889124492975,0.7755444562246487
0,2020,11,22,0,2.0594428915337097,1.3729619276891398,0.6864809638445699
0,2020,11,22,0,1.7569938213709708,1.171329214247314,0.585664607123657
0,2020,11,22,0,1.4244642229520281,0.9496428153013521,0.47482140765067604
0,2020,11,22,0,1.0675471532811405,0.7116981021874269,0.35584905109371345
0,2020,11,22,0,0.6923531938918926,0.46156879592792843,0.23078439796396422
0,2020,11,22,0,0.3053058349295677,0.20353722328637847,0.10176861164318923
0,2020,11,23,0,-0.08696849790298496,-0.05797899860198997,-0.028989499300994984
0,2020,11,23,0,-0.4777538907479152,-0.31850259383194346,-0.15925129691597173
0,2020,11,23,0,-0.8603599210729816,-0.5735732807153211,-0.28678664035766055
0,2020,11,23,0,-1.2282362007287608,-0.8188241338191738,-0.4094120669095869
0,2020,11,23,0,-1.5750845215539524,-1.050056347702635,-0.5250281738513175
0,2020,11,23,0,-1.8949666835457084,-1.2633111223638056,-0.6316555611819028
0,2020,11,23,0,-2.182406159527022,-1.4549374396846815,-0.7274687198423407
0,2020,11,23,0,-2.432481855767244,-1.6216545705114958,-0.8108272852557479
0,2020,11,23,0,-2.640912363330604,-1.7606082422204026,-0.8803041211102013
0,2020,11,23,0,-2.804129257732034,-1.8694195051546894,-0.9347097525773447
0,2020,11,23,0,-2.919338191977157,-1.9462254613181047,-0.9731127306590523
0,2020,11,23,0,-2.9845667370455815,-1.9897111580303877,-0.9948555790151938
0,2020,11,23,0,-2.9986981507671295,-1.9991321005114198,-0.9995660502557099
0,2020,11,23,0,-2.9614904969525195,-1.9743269979683464,-0.9871634989841732
0,2020,11,23,0,-2.873580787450219,-1.9157205249668126,-0.9578602624834063
0,2020,11,23,0,-2.7364740762157655,-1.8243160508105105,-0.9121580254052553
0,2020,11,23,0,-2.5525176921077977,-1.7016784614051985,-0.8508392307025993
0,2020,11,23,0,-2.3248610515572854,-1.549907367704857,-0.7749536838524285
0,2020,11,23,0,-2.0574017391347983,-1.3716011594231987,-0.6858005797115994
0,2020,11,23,0,-1.7547187791412697,-1.169812519427513,-0.5849062597137565
0,2020,11,23,0,-1.4219942406426958,-0.9479961604284638,-0.4739980802142319
0,2020,11,23,0,-1.064924518105606,-0.7099496787370707,-0.35497483936853536
0,2020,11,23,0,-0.6896228065495241,-0.45974853769968277,-0.22987426884984138
0,2020,11,23,0,-0.3025144408856443,-0.20167629392376285,-0.10083814696188143
0,2020,11,24,0,0.08977310872088021,0.05984873914725347,0.029924369573626736
0,2020,11,24,0,0.4805237021351828,0.32034913475678856,0.16017456737839428
0,2020,11,24,0,0.8630475126068742,0.5753650084045828,0.2876825042022914
0,2020,11,24,0,1.2307955596276208,0.8205303730850806,0.4102651865425403
0,2020,11,24,0,1.577471830436786,1.0516478869578574,0.5258239434789287
0,2020,11,24,0,1.8971410706055174,1.2647607137370116,0.6323803568685058
0,2020,11,24,0,2.184330398274742,1.4562202655164946,0.7281101327582473
0,2020,11,24,0,2.4341230023658635,1.622748668243909,0.8113743341219545
0,2020,11,24,0,2.6422423206086547,1.76149488040577,0.880747440202885
0,2020,11,24,0,2.805125256219912,1.870083504146608,0.935041752073304
0,2020,11,24,0,2.9199831797306093,1.9466554531537397,0.9733277265768698
0,2020,11,24,0,2.9848496715827815,1.9898997810551877,0.9949498905275939
0,2020,11,24,0,2.9986141881209347,1.9990761254139564,0.9995380627069782
0,2020,11,24,0,2.9610410746013773,1.974027383067585,0.9870136915337925
0,2020,11,24,0,2.8727735997078874,1.9151823998052582,0.9575911999026291
0,2020,11,24,0,2.735322942501184,1.8235486283341227,0.9117743141670613
0,2020,11,24,0,2.551042320350412,1.7006948802336077,0.8503474401168039
0,2020,11,24,0,2.323086700788298,1.5487244671921987,0.7743622335960993
0,2020,11,24,0,2.0553587870412753,1.3702391913608503,0.6851195956804251
0,2020,11,24,0,1.7524422019863544,1.1682948013242362,0.5841474006621181
0,2020,11,24,0,1.4195230144560598,0.9463486763040398,0.4731743381520199
0,2020,11,24,0,1.062300951396415,0.7082006342642767,0.35410031713213835
0,2020,11,24,0,0.6868918159655022,0.4579278773103348,0.2289639386551674
0,2020,11,24,0,0.2997227822198003,0.19981518814653354,0.09990759407326677
0,2020,11,25,0,-0.09257764101055882,-0.06171842734037255,-0.030859213670186274
0,2020,11,25,0,-0.4832930931884506,-0.3221953954589671,-0.16109769772948354
0,2020,11,25,0,-0.8657343491973347,-0.5771562327982231,-0.2885781163991116
0,2020,11,25,0,-1.2333538418985501,-0.8222358945990335,-0.41111794729951673
0,2020,11,25,0,-1.5798577594396241,-1.0532385062930827,-0.5266192531465413
0,2020,11,25,0,-1.8993137981574288,-1.2662091987716193,-0.6331045993858097
0,2020,11,25,0,-2.1862527262980938,-1.4575018175320624,-0.7287509087660312
0,2020,11,25,0,-2.4357620197361993,-1.6238413464907995,-0.8119206732453997
0,2020,11,25,0,-2.6435699666078487,-1.7623799777385658,-0.8811899888692829
0,2020,11,25,0,-2.8061188009484566,-1.8707458672989712,-0.9353729336494856
0,2020,11,25,0,-2.9206256132537427,-1.9470837421691618,-0.9735418710845809
0,2020,11,25,0,-2.985129995148249,-1.990086663432166,-0.995043331716083
0,2020,11,25,0,-2.9985276024626177,-1.9990184016417452,-0.9995092008208726
0,2020,11,25,0,-2.9605890621048734,-1.973726041403249,-0.9868630207016245
0,2020,11,25,0,-2.871963899031425,-1.9146425993542833,-0.9573212996771416
0,2020,11,25,0,-2.734169416086247,-1.8227796107241645,-0.9113898053620823
0,2020,11,25,0,-2.5495647170905453,-1.699709811393697,-0.8498549056968485
0,2020,11,25,0,-2.3213103179191097,-1.547540211946073,-0.7737701059730365
0,2020,11,25,0,-2.053314037040228,-1.3688760246934855,-0.6844380123467427
0,2020,11,25,0,-1.7501640918975723,-1.1667760612650482,-0.5833880306325241
0,2020,11,25,0,-1.4170505465538046,-0.944700364369203,-0.4723501821846015
0,2020,11,25,0,-1.05967645544855,-0.7064509702990334,-0.3532254851495167
0,2020,11,25,0,-0.684160224528779,-0.4561068163525193,-0.22805340817625966
0,2020,11,25,0,-0.29693086137401536,-0.1979539075826769,-0.09897695379133845
0,2020,11,26,1,0.09538209231873754,0.06358806154582503,0.03179403077291251
0,2020,11,26,1,0.48606206148517556,0.32404137432345037,0.16202068716172519
0,2020,11,26,1,0.8684204284940755,0.5789469523293836,0.2894734761646918
0,2020,11,26,1,1.2359110453037907,0.8239406968691938,0.4119703484345969
0,2020,11,26,1,1.5822423064753592,1.0548282043169062,0.5274141021584531
0,2020,11,26,1,1.9014848643008357,1.2676565762005572,0.6338282881002786
0,2020,11,26,1,2.188173141915595,1.4587820946103969,0.7293910473051984
0,2020,11,26,1,2.4373989064445354,1.6249326042963568,0.8124663021481784
0,2020,11,26,1,2.6448953001668176,1.763263533444545,0.8816317667222725
0,2020,11,26,1,2.807109891048559,1.8714065940323727,0.9357032970161864
0,2020,11,26,1,2.9212654919845926,1.9475103279897286,0.9737551639948643
0,2020,11,26,1,2.985407707496781,1.990271804997854,0.995135902498927
0,2020,11,26,1,2.9984383938679207,1.9989589292452805,0.9994794646226403
0,2020,11,26,1,2.960134459858401,1.9734229732389341,0.9867114866194671
0,2020,11,26,1,2.8711516861290862,1.9141011240860575,0.9570505620430287
0,2020,11,26,1,2.7330134979799907,1.8220089986533272,0.9110044993266636
0,2020,11,26,1,2.548084883620743,1.698723255747162,0.849361627873581
0,2020,11,26,1,2.3195319045035414,1.546354603002361,0.7731773015011805
0,2020,11,26,1,2.0512674909202833,1.3675116606135223,0.6837558303067611
0,2020,11,26,1,1.7478844508677156,1.165256300578477,0.5826281502892385
0,2020,11,26,1,1.4145768390987374,0.943051226065825,0.4715256130329125
0,2020,11,26,1,1.0570510325577662,0.7047006883718441,0.35235034418592204
0,2020,11,26,1,0.6814280346287076,0.4542853564191384,0.2271426782095692
0,2020,11,26,1,0.2941386807905407,0.19609245386036045,0.09804622693018022
0,2021,11,27,0,-0.09818646019224656,-0.06545764012816437,-0.03272882006408218
0,2021,11,27,0,-0.48883060460331024,-0.32588706973554016,-0.16294353486777008
0,2021,11,27,0,-0.8711057481474718,-0.5807371654316479,-0.29036858271582394
0,2021,11,27,0,-1.2384671676064118,-0.8256447784042746,-0.4128223892021373
0,2021,11,27,0,-1.5846254694582018,-1.0564169796388012,-0.5282084898194006
0,2021,11,27,0,-1.9036542671366155,-1.2691028447577437,-0.6345514223788719
0,2021,11,27,0,-2.190091643447351,-1.4600610956315674,-0.7300305478157837
0,2021,11,27,0,-2.4390336610589936,-1.6260224407059958,-0.8130112203529979
0,2021,11,27,0,-2.6462183201262373,-1.764145546750825,-0.8820727733754125
0,2021,11,27,0,-2.8080985256533006,-1.8720656837688672,-0.9360328418844336
0,2021,11,27,0,-2.9219028153634223,-1.9479352102422816,-0.9739676051211408
0,2021,11,27,0,-2.985682808385448,-1.9904552055902986,-0.9952276027951493
0,2021,11,27,0,-2.998346562414875,-1.9988977082765833,-0.9994488541382917
0,2021,11,27,0,-2.9596772682596204,-1.973118178839747,-0.9865590894198735
0,2021,11,27,0,-2.8703369617113594,-1.9135579744742395,-0.9567789872371197
0,2021,11,27,0,-2.7318551891935634,-1.821236792795709,-0.9106183963978545
0,2021,11,27,0,-2.546602821235476,-1.697735214156984,-0.848867607078492
0,2021,11,27,0,-2.3177514620972732,-1.545167641398182,-0.772583820699091
0,2021,11,27,0,-2.0492191504716715,-1.3661461003144475,-0.6830730501572237
0,2021,11,27,0,-1.7456032808908806,-1.1637355205939204,-0.5818677602969602
0,2021,11,27,0,-1.4121018942546382,-0.9414012628364254,-0.4707006314182127
0,2021,11,27,0,-1.0544246850206695,-0.7029497900137798,-0.3514748950068899
0,2021,11,27,0,-0.6786952486552894,-0.4524634991035263,-0.22623174955176314
0,2021,11,27,0,-0.29134624291172756,-0.19423082860781837,-0.09711541430390919
0,2021,11,28,0,0.10099074217798903,0.06732716145199269,0.033663580725996345
0,2021,11,28,0,0.4915987201210532,0.32773248008070216,0.16386624004035108
0,2021,11,28,0,0.8737903058085225,0.582526870539015,0.2912634352695075
0,2021,11,28,0,1.2410222065704677,0.8273481377136451,0.41367406885682256
0,2021,11,28,0,1.5870072463034643,1.0580048308689762,0.5290024154344881
0,2021,11,28,0,1.9058220047670698,1.2705480031780465,0.6352740015890233
0,2021,11,28,0,2.1920082292151672,1.4613388194767782,0.7306694097383891
0,2021,11,28,0,2.4406662821496363,1.6271108547664244,0.8135554273832122
0,2021,11,28,0,2.647539025328788,1.7650260168858587,0.8825130084429293
0,2021,11,28,0,2.809084703897868,1.8727231359319119,0.9363615679659559
0,2021,11,28,0,2.9225375828327573,1.9483583885551716,0.9741791942775858
0,2021,11,28,0,2.985955297573607,1.9906368650490711,0.9953184325245356
0,2021,11,28,0,2.998252108183811,1.9988347387892074,0.9994173693946037
0,2021,11,28,0,2.9592174877084627,1.9728116584723085,0.9864058292361543
0,2021,11,28,0,2.8695197264909176,1.9130131509939452,0.9565065754969726
0,2021,11,28,0,2.73069449074015,1.8204629938267667,0.9102314969133833
0,2021,11,28,0,2.545118531231188,1.6967456874874587,0.8483728437437293
0,2021,11,28,0,2.3159689922577305,1.5439793281718204,0.7719896640859102
0,2021,11,28,0,2.047169017486098,1.364779344990732,0.682389672495366
0,2021,11,28,0,1.743320583962501,1.1622137226416673,0.5811068613208337
0,2021,11,28,0,1.4096257141864807,0.9397504761243205,0.46987523806216025
0,2021,11,28,0,1.051797415134556,0.7011982767563706,0.3505991383781853
0,2021,11,28,0,0.6759618689990057,0.4506412459993371,0.22532062299966854
0,2021,11,28,0,0.2885535501802796,0.19236903345351974,0.09618451672675987
0,2021,11,29,0,-0.1037949358229007,-0.0691966238819338,-0.0345983119409669
0,2021,11,29,0,-0.49436640561701917,-0.3295776037446794,-0.1647888018723397
0,2021,11,29,0,-0.8764740991290151,-0.58431606608601,-0.292158033043005
0,2021,11,29,0,-1.2435761599609207,-0.8290507733072805,-0.41452538665364025
0,2021,11,29,0,-1.5893876349277074,-1.0595917566184716,-0.5297958783092358
0,2021,11,29,0,-1.9079880752960534,-1.271992050197369,-0.6359960250986845
0,2021,11,29,0,-2.193922897542528,-1.4626152650283522,-0.7313076325141761
0,2021,11,29,0,-2.442296768288318,-1.6281978455255453,-0.8140989227627726
0,2021,11,29,0,-2.6488574146192336,-1.765904943079489,-0.8829524715397445
0,2021,11,29,0,-2.810068424919609,-1.873378949946406,-0.936689474973203
0,2021,11,29,0,-2.92316979383733,-1.9487798625582202,-0.9743899312791101
0,2021,11,29,0,-2.986225174822896,-1.990816783215264,-0.995408391607632
0,2021,11,29,0,-2.9981550312573515,-1.9987700208382344,-0.9993850104191172
0,2021,11,29,0,-2.9587551186071033,-1.9725034124047356,-0.9862517062023678
0,2021,11,29,0,-2.8686999811826435,-1.9124666541217623,-0.9562333270608812
0,2021,11,29,0,-2.7295314036350797,-1.8196876024233863,-0.9098438012116932
0,2021,11,29,0,-2.543632014906204,-1.6957546766041358,-0.8478773383020679
0,2021,11,29,0,-2.3141844965441147,-1.5427896643627432,-0.7713948321813716
0,2021,11,29,0,-2.0451170937569305,-1.3634113958379537,-0.6817056979189768
0,2021,11,29,0,-1.7410363620793816,-1.160690908052921,-0.5803454540264605
0,2021,11,29,0,-1.4071483010602828,-0.9380988673735219,-0.46904943368676094
0,2021,11,29,0,-1.0491692251976463,-0.6994461501317643,-0.3497230750658821
0,2021,11,29,0,-0.6732278980508982,-0.4488185987005988,-0.2244092993502994
0,2021,11,29,0,-0.28576060503908085,-0.1905070700260539,-0.09525353501302695
0,2021,11,30,0,0.10659903867412238,0.07106602578274825,0.03553301289137412
0,2021,11,30,0,0.49713365867015674,0.33142243911343783,0.16571121955671891
0,2021,11,30,0,0.8791571257612838,0.5861047505075225,0.29305237525376127
0,2021,11,30,0,1.2461290255437996,0.8307526836958664,0.4153763418479332
0,2021,11,30,0,1.5917666332487066,1.0611777554991377,0.5305888777495689
0,2021,11,30,0,1.9101524768287823,1.2734349845525215,0.6367174922762607
0,2021,11,30,0,2.1958356467545643,1.4638904311697094,0.7319452155848547
0,2021,11,30,0,2.4439251180487838,1.6292834120325226,0.8146417060162613
0,2021,11,30,0,2.6501734868443045,1.7667823245628698,0.8833911622814349
0,2021,11,30,0,2.811049687858007,1.8740331252386715,0.9370165626193357
0,2021,11,30,0,2.9237994478241207,1.9491996318827471,0.9745998159413736
0,2021,11,30,0,2.986492439897251,1.9909949599315007,0.9954974799657503
0,2021,11,30,0,2.9980553317204155,1.998703554480277,0.9993517772401385
0,2021,11,30,0,2.9582901613600026,1.9721934409066684,0.9860967204533342
0,2021,11,30,0,2.8678777265035764,1.9119184843357178,0.9559592421678589
0,2021,11,30,0,2.7283659288957525,1.818910619263835,0.9094553096319175
0,2021,11,30,0,2.542143273560864,1.6947621823739092,0.8473810911869546
0,2021,11,30,0,2.312397976517425,1.5415986510116166,0.7707993255058083
0,2021,11,30,0,2.043063381079072,1.3620422540527146,0.6810211270263573
0,2021,11,30,0,1.7387506172395564,1.1591670781597043,0.5795835390798522
0,2021,11,30,0,1.4046696570431778,0.9364464380287852,0.4682232190143926
0,2021,11,30,0,1.046540117508928,0.6976934116726187,0.34884670583630933
0,2021,11,30,0,0.6704933382024018,0.4469955588016012,0.2234977794008006
0,2021,11,30,0,0.28296740993127867,0.18864493995418577,0.09432246997709288
0,2021,12,1,0,-0.1094030482787464,-0.07293536551916427,-0.036467682759582135
0,2021,12,1,0,-0.49990047685991923,-0.33326698457327947,-0.16663349228663973
0,2021,12,1,0,-0.8818393833583738,-0.5878929222389159,-0.29394646111945794
0,2021,12,1,0,-1.2486808010859685,-0.8324538673906456,-0.4162269336953228
0,2021,12,1,0,-1.594144239185418,-1.062762826123612,-0.531381413061806
0,2021,12,1,0,-1.9123152074719645,-1.2748768049813097,-0.6374384024906549
0,2021,12,1,0,-2.1977464751781723,-1.4651643167854482,-0.7325821583927241
0,2021,12,1,0,-2.4455513300066247,-1.6303675533377497,-0.8151837766688749
0,2021,12,1,0,-2.651487240852778,-1.7676581605685189,-0.8838290802842594
0,2021,12,1,0,-2.812028491854742,-1.8746856612364946,-0.9373428306182473
0,2021,12,1,0,-2.9244265442423436,-1.9496176961615623,-0.9748088480807812
0,2021,12,1,0,-2.98675709256288,-1.9911713950419199,-0.9955856975209599
0,2021,12,1,0,-2.997953009660211,-1.998635339773474,-0.999317669886737
0,2021,12,1,0,-2.9578226163738774,-1.9718817442492516,-0.9859408721246258
0,2021,12,1,0,-2.86705296317299,-1.9113686421153266,-0.9556843210576633
0,2021,12,1,0,-2.727198067541675,-1.8181320450277834,-0.9090660225138917
0,2021,12,1,0,-2.5406523084974317,-1.6937682056649543,-0.8468841028324772
0,2021,12,1,0,-2.3106094337403498,-1.5404062891602333,-0.7702031445801166
0,2021,12,1,0,-2.041007881249021,-1.3606719208326807,-0.6803359604163404
0,2021,12,1,0,-1.7364633514424956,-1.157642234294997,-0.5788211171474985
0,2021,12,1,0,-1.4021897843032631,-0.9347931895355088,-0.4673965947677544
0,2021,12,1,0,-1.04391009436819,-0.6959400629121267,-0.34797003145606337
0,2021,12,1,0,-0.6677581918455908,-0.4451721278970605,-0.22258606394853026
0,2021,12,1,0,-0.2801739673001117,-0.18678264486674112,-0.09339132243337056
0,2021,12,2,0,0.11220696218398941,0.07480464145599294,0.03740232072799647
0,2021,12,2,0,0.5026668577660138,0.33511123851067587,0.16755561925533793
0,2021,12,2,0,0.8845208695739626,0.5896805797159751,0.29484028985798755
0,2021,12,2,0,1.2512314843552832,0.8341543229035221,0.41707716145176105
0,2021,12,2,0,1.5965204506581223,1.0643469671054149,0.5321734835527074
0,2021,12,2,0,1.9144762653337377,1.2763175102224917,0.6381587551112459
0,2021,12,2,0,2.1996553811418424,1.4664369207612284,0.7332184603806142
0,2021,12,2,0,2.4471754027393744,1.6314502684929162,0.8157251342464581
0,2021,12,2,0,2.6527986754954593,1.7685324503303061,0.8842662251651531
0,2021,12,2,0,2.8130048360535973,1.8753365573690648,0.9376682786845324
0,2021,12,2,0,2.9250510825434426,1.9500340550289617,0.9750170275144808
0,2021,12,2,0,2.98701913258828,1.9913460883921867,0.9956730441960934
0,2021,12,2,0,2.997848065166245,1.9985653767774967,0.9992826883887483
0,2021,12,2,0,2.957352484057717,1.9715683227051444,0.9857841613525722
0,2021,12,2,0,2.866225691912338,1.910817127941559,0.9554085639707794
0,2021,12,2,0,2.726027820594389,1.8173518803962594,0.9086759401981297
0,2021,12,2,0,2.5391591210201385,1.692772747346759,0.8463863736733795
0,2021,12,2,0,2.3088188697774292,1.5392125798516194,0.7696062899258097
0,2021,12,2,0,2.0389505960647147,1.3593003973764766,0.6796501986882383
0,2021,12,2,0,1.7341745666890005,1.156116377792667,0.5780581888963335
0,2021,12,2,0,1.399708685009824,0.9331391233398827,0.46656956166994135
0,2021,12,2,0,1.041279158076023,0.6941861053840154,0.3470930526920077
0,2021,12,2,0,0.6650224613730525,0.44334830758203503,0.22167415379101751
0,2021,12,2,0,0.2773802795891624,0.18492018639277494,0.09246009319638747
