datetime,value,month,day,dayofweek,daysinmonth,hour,minute,holiday
2005-06-18 13:10:00,2672569562,6,18,5,30,13,10,0
2005-06-18 13:15:00,2559437218,6,18,5,30,13,15,0
2005-06-18 13:20:00,2737559000,6,18,5,30,13,20,0
2005-06-18 13:25:00,2766570657,6,18,5,30,13,25,0
2005-06-18 13:30:00,2834819494,6,18,5,30,13,30,0
2005-06-18 13:35:00,2747458503,6,18,5,30,13,35,0
2005-06-18 13:40:00,2603642807,6,18,5,30,13,40,0
2005-06-18 13:45:00,2656059242,6,18,5,30,13,45,0
2005-06-18 13:50:00,2752466541,6,18,5,30,13,50,0
2005-06-18 13:55:00,2773274011,6,18,5,30,13,55,0
2005-06-18 14:00:00,2817762944,6,18,5,30,14,0,0
2005-06-18 14:05:00,2745600294,6,18,5,30,14,5,0
2005-06-18 14:10:00,2669654692,6,18,5,30,14,10,0
2005-06-18 14:15:00,2700554041,6,18,5,30,14,15,0
2005-06-18 14:20:00,2670501373,6,18,5,30,14,20,0
2005-06-18 14:25:00,2666659336,6,18,5,30,14,25,0
2005-06-18 14:30:00,2923237262,6,18,5,30,14,30,0
2005-06-18 14:35:00,2770349474,6,18,5,30,14,35,0
2005-06-18 14:40:00,2743562318,6,18,5,30,14,40,0
2005-06-18 14:45:00,2810784392,6,18,5,30,14,45,0
2005-06-18 14:50:00,2717235608,6,18,5,30,14,50,0
2005-06-18 14:55:00,2669008377,6,18,5,30,14,55,0
2005-06-18 15:00:00,2711517946,6,18,5,30,15,0,0
2005-06-18 15:05:00,2669240322,6,18,5,30,15,5,0
2005-06-18 15:10:00,2770220538,6,18,5,30,15,10,0
2005-06-18 15:15:00,2875871558,6,18,5,30,15,15,0
2005-06-18 15:20:00,2856225866,6,18,5,30,15,20,0
2005-06-18 15:25:00,2738246068,6,18,5,30,15,25,0
2005-06-18 15:30:00,2771795942,6,18,5,30,15,30,0
2005-06-18 15:35:00,2756918519,6,18,5,30,15,35,0
2005-06-18 15:40:00,2823778901,6,18,5,30,15,40,0
2005-06-18 15:45:00,2784437512,6,18,5,30,15,45,0
2005-06-18 15:50:00,2802069066,6,18,5,30,15,50,0
2005-06-18 15:55:00,2673233628,6,18,5,30,15,55,0
2005-06-18 16:00:00,2662850763,6,18,5,30,16,0,0
2005-06-18 16:05:00,2619405742,6,18,5,30,16,5,0
2005-06-18 16:10:00,2687049120,6,18,5,30,16,10,0
2005-06-18 16:15:00,2731951493,6,18,5,30,16,15,0
2005-06-18 16:20:00,2661841163,6,18,5,30,16,20,0
2005-06-18 16:25:00,2655911657,6,18,5,30,16,25,0
2005-06-18 16:30:00,2895043997,6,18,5,30,16,30,0
2005-06-18 16:35:00,3127545888,6,18,5,30,16,35,0
2005-06-18 16:40:00,2724922605,6,18,5,30,16,40,0
2005-06-18 16:45:00,2554968840,6,18,5,30,16,45,0
2005-06-18 16:50:00,2528768811,6,18,5,30,16,50,0
2005-06-18 16:55:00,2495509348,6,18,5,30,16,55,0
2005-06-18 17:00:00,2605279517,6,18,5,30,17,0,0
2005-06-18 17:05:00,2565166093,6,18,5,30,17,5,0
2005-06-18 17:10:00,2477490110,6,18,5,30,17,10,0
2005-06-18 17:15:00,2373016646,6,18,5,30,17,15,0
2005-06-18 17:20:00,2363862119,6,18,5,30,17,20,0
2005-06-18 17:25:00,2354733328,6,18,5,30,17,25,0
2005-06-18 17:30:00,2373776386,6,18,5,30,17,30,0
2005-06-18 17:35:00,2356387180,6,18,5,30,17,35,0
2005-06-18 17:40:00,2262725671,6,18,5,30,17,40,0
2005-06-18 17:45:00,2230387048,6,18,5,30,17,45,0
2005-06-18 17:50:00,2254484321,6,18,5,30,17,50,0
2005-06-18 17:55:00,2396118023,6,18,5,30,17,55,0
2005-06-18 18:00:00,2326799632,6,18,5,30,18,0,0
2005-06-18 18:05:00,2269235934,6,18,5,30,18,5,0
2005-06-18 18:10:00,2296047975,6,18,5,30,18,10,0
2005-06-18 18:15:00,2230271291,6,18,5,30,18,15,0
2005-06-18 18:20:00,2119313285,6,18,5,30,18,20,0
2005-06-18 18:25:00,2217866499,6,18,5,30,18,25,0
2005-06-18 18:30:00,2219995988,6,18,5,30,18,30,0
2005-06-18 18:35:00,2091346964,6,18,5,30,18,35,0
2005-06-18 18:40:00,2075543050,6,18,5,30,18,40,0
2005-06-18 18:45:00,2088755221,6,18,5,30,18,45,0
2005-06-18 18:50:00,2018792952,6,18,5,30,18,50,0
2005-06-18 18:55:00,2121605697,6,18,5,30,18,55,0
2005-06-18 19:00:00,2113652946,6,18,5,30,19,0,0
2005-06-18 19:05:00,2164329024,6,18,5,30,19,5,0
2005-06-18 19:10:00,2060254134,6,18,5,30,19,10,0
2005-06-18 19:15:00,2035012649,6,18,5,30,19,15,0
2005-06-18 19:20:00,2202185616,6,18,5,30,19,20,0
2005-06-18 19:25:00,2084658039,6,18,5,30,19,25,0
2005-06-18 19:30:00,1899767973,6,18,5,30,19,30,0
2005-06-18 19:35:00,1836995949,6,18,5,30,19,35,0
2005-06-18 19:40:00,1815504481,6,18,5,30,19,40,0
2005-06-18 19:45:00,1784780482,6,18,5,30,19,45,0
2005-06-18 19:50:00,1741998749,6,18,5,30,19,50,0
2005-06-18 19:55:00,1762443346,6,18,5,30,19,55,0
2005-06-18 20:00:00,1743821728,6,18,5,30,20,0,0
2005-06-18 20:05:00,1764893725,6,18,5,30,20,5,0
2005-06-18 20:10:00,1880383084,6,18,5,30,20,10,0
2005-06-18 20:15:00,1848891279,6,18,5,30,20,15,0
2005-06-18 20:20:00,1725214220,6,18,5,30,20,20,0
2005-06-18 20:25:00,1824495102,6,18,5,30,20,25,0
2005-06-18 20:30:00,1728296128,6,18,5,30,20,30,0
2005-06-18 20:35:00,1661491524,6,18,5,30,20,35,0
2005-06-18 20:40:00,1798495671,6,18,5,30,20,40,0
2005-06-18 20:45:00,1605202906,6,18,5,30,20,45,0
2005-06-18 20:50:00,1683386439,6,18,5,30,20,50,0
2005-06-18 20:55:00,1668692313,6,18,5,30,20,55,0
2005-06-18 21:00:00,1574054726,6,18,5,30,21,0,0
2005-06-18 21:05:00,1480526142,6,18,5,30,21,5,0
2005-06-18 21:10:00,1532993157,6,18,5,30,21,10,0
2005-06-18 21:15:00,1500860196,6,18,5,30,21,15,0
2005-06-18 21:20:00,1502690219,6,18,5,30,21,20,0
2005-06-18 21:25:00,1563138020,6,18,5,30,21,25,0
2005-06-18 21:30:00,1565363793,6,18,5,30,21,30,0
2005-06-18 21:35:00,1501880191,6,18,5,30,21,35,0
2005-06-18 21:40:00,1512847838,6,18,5,30,21,40,0
2005-06-18 21:45:00,1499728764,6,18,5,30,21,45,0
2005-06-18 21:50:00,1488357906,6,18,5,30,21,50,0
2005-06-18 21:55:00,1539034157,6,18,5,30,21,55,0
2005-06-18 22:00:00,1468230022,6,18,5,30,22,0,0
2005-06-18 22:05:00,1477657586,6,18,5,30,22,5,0
2005-06-18 22:10:00,1570848137,6,18,5,30,22,10,0
2005-06-18 22:15:00,1414112460,6,18,5,30,22,15,0
2005-06-18 22:20:00,1487249325,6,18,5,30,22,20,0
2005-06-18 22:25:00,1477547734,6,18,5,30,22,25,0
2005-06-18 22:30:00,1508651611,6,18,5,30,22,30,0
2005-06-18 22:35:00,1465477798,6,18,5,30,22,35,0
2005-06-18 22:40:00,1431557927,6,18,5,30,22,40,0
2005-06-18 22:45:00,1391715055,6,18,5,30,22,45,0
2005-06-18 22:50:00,1428349149,6,18,5,30,22,50,0
2005-06-18 22:55:00,1387685977,6,18,5,30,22,55,0
2005-06-18 23:00:00,1303806213,6,18,5,30,23,0,0
2005-06-18 23:05:00,1340968824,6,18,5,30,23,5,0
2005-06-18 23:10:00,1351022296,6,18,5,30,23,10,0
2005-06-18 23:15:00,1276231010,6,18,5,30,23,15,0
2005-06-18 23:20:00,1314269538,6,18,5,30,23,20,0
2005-06-18 23:25:00,1338580004,6,18,5,30,23,25,0
2005-06-18 23:30:00,1335704654,6,18,5,30,23,30,0
2005-06-18 23:35:00,1408516839,6,18,5,30,23,35,0
2005-06-18 23:40:00,1386086072,6,18,5,30,23,40,0
2005-06-18 23:45:00,1478413865,6,18,5,30,23,45,0
2005-06-18 23:50:00,2102798177,6,18,5,30,23,50,0
2005-06-18 23:55:00,1804758954,6,18,5,30,23,55,0
2005-06-19 00:00:00,1566029048,6,19,6,30,0,0,0
2005-06-19 00:05:00,1425082854,6,19,6,30,0,5,0
2005-06-19 00:10:00,1392148164,6,19,6,30,0,10,0
2005-06-19 00:15:00,1418089095,6,19,6,30,0,15,0
2005-06-19 00:20:00,1524937337,6,19,6,30,0,20,0
2005-06-19 00:25:00,1529467227,6,19,6,30,0,25,0
2005-06-19 00:30:00,1382170960,6,19,6,30,0,30,0
2005-06-19 00:35:00,1327260349,6,19,6,30,0,35,0
2005-06-19 00:40:00,1292632443,6,19,6,30,0,40,0
2005-06-19 00:45:00,1291039362,6,19,6,30,0,45,0
2005-06-19 00:50:00,1388467665,6,19,6,30,0,50,0
2005-06-19 00:55:00,1401925749,6,19,6,30,0,55,0
2005-06-19 01:00:00,1422308089,6,19,6,30,1,0,0
2005-06-19 01:05:00,1407673686,6,19,6,30,1,5,0
2005-06-19 01:10:00,1371693407,6,19,6,30,1,10,0
2005-06-19 01:15:00,1363394368,6,19,6,30,1,15,0
2005-06-19 01:20:00,1436279595,6,19,6,30,1,20,0
2005-06-19 01:25:00,1447844374,6,19,6,30,1,25,0
2005-06-19 01:30:00,1435554606,6,19,6,30,1,30,0
2005-06-19 01:35:00,1461171231,6,19,6,30,1,35,0
2005-06-19 01:40:00,1470664598,6,19,6,30,1,40,0
2005-06-19 01:45:00,1498452238,6,19,6,30,1,45,0
2005-06-19 01:50:00,1549150817,6,19,6,30,1,50,0
2005-06-19 01:55:00,1772289719,6,19,6,30,1,55,0
2005-06-19 02:00:00,1577144138,6,19,6,30,2,0,0
2005-06-19 02:05:00,1550729842,6,19,6,30,2,5,0
2005-06-19 02:10:00,1559269740,6,19,6,30,2,10,0
2005-06-19 02:15:00,1576287382,6,19,6,30,2,15,0
2005-06-19 02:20:00,1757124355,6,19,6,30,2,20,0
2005-06-19 02:25:00,1750988017,6,19,6,30,2,25,0
2005-06-19 02:30:00,1631943898,6,19,6,30,2,30,0
2005-06-19 02:35:00,1675645048,6,19,6,30,2,35,0
2005-06-19 02:40:00,1715093352,6,19,6,30,2,40,0
2005-06-19 02:45:00,1713092776,6,19,6,30,2,45,0
2005-06-19 02:50:00,1805619007,6,19,6,30,2,50,0
2005-06-19 02:55:00,1753655605,6,19,6,30,2,55,0
2005-06-19 03:00:00,1848356575,6,19,6,30,3,0,0
2005-06-19 03:05:00,1822562311,6,19,6,30,3,5,0
2005-06-19 03:10:00,1920457041,6,19,6,30,3,10,0
2005-06-19 03:15:00,1988427196,6,19,6,30,3,15,0
2005-06-19 03:20:00,2033807014,6,19,6,30,3,20,0
2005-06-19 03:25:00,2019117816,6,19,6,30,3,25,0
2005-06-19 03:30:00,2010240127,6,19,6,30,3,30,0
2005-06-19 03:35:00,2019719671,6,19,6,30,3,35,0
2005-06-19 03:40:00,2019227126,6,19,6,30,3,40,0
2005-06-19 03:45:00,2114730978,6,19,6,30,3,45,0
2005-06-19 03:50:00,2186657597,6,19,6,30,3,50,0
2005-06-19 03:55:00,2128351283,6,19,6,30,3,55,0
2005-06-19 04:00:00,2214447942,6,19,6,30,4,0,0
2005-06-19 04:05:00,2187709422,6,19,6,30,4,5,0
2005-06-19 04:10:00,2320879894,6,19,6,30,4,10,0
2005-06-19 04:15:00,2394784613,6,19,6,30,4,15,0
2005-06-19 04:20:00,2450950209,6,19,6,30,4,20,0
2005-06-19 04:25:00,2443779819,6,19,6,30,4,25,0
2005-06-19 04:30:00,2526012176,6,19,6,30,4,30,0
2005-06-19 04:35:00,2467921870,6,19,6,30,4,35,0
2005-06-19 04:40:00,2483639528,6,19,6,30,4,40,0
2005-06-19 04:45:00,2543996128,6,19,6,30,4,45,0
2005-06-19 04:50:00,2510638404,6,19,6,30,4,50,0
2005-06-19 04:55:00,2504785415,6,19,6,30,4,55,0
2005-06-19 05:00:00,2585447206,6,19,6,30,5,0,0
2005-06-19 05:05:00,2677776542,6,19,6,30,5,5,0
2005-06-19 05:10:00,2709903369,6,19,6,30,5,10,0
2005-06-19 05:15:00,2875154103,6,19,6,30,5,15,0
2005-06-19 05:20:00,2787012494,6,19,6,30,5,20,0
2005-06-19 05:25:00,2750435590,6,19,6,30,5,25,0
2005-06-19 05:30:00,2768586497,6,19,6,30,5,30,0
2005-06-19 05:35:00,2658392328,6,19,6,30,5,35,0
2005-06-19 05:40:00,2664409922,6,19,6,30,5,40,0
2005-06-19 05:45:00,2742742860,6,19,6,30,5,45,0
2005-06-19 05:50:00,2755674272,6,19,6,30,5,50,0
2005-06-19 05:55:00,2658213898,6,19,6,30,5,55,0
2005-06-19 06:00:00,2665089540,6,19,6,30,6,0,0
2005-06-19 06:05:00,2618093182,6,19,6,30,6,5,0
2005-06-19 06:10:00,2667636153,6,19,6,30,6,10,0
2005-06-19 06:15:00,2779279883,6,19,6,30,6,15,0
2005-06-19 06:20:00,2806171221,6,19,6,30,6,20,0
2005-06-19 06:25:00,2848748847,6,19,6,30,6,25,0
2005-06-19 06:30:00,2769061573,6,19,6,30,6,30,0
2005-06-19 06:35:00,2763359924,6,19,6,30,6,35,0
2005-06-19 06:40:00,2773791322,6,19,6,30,6,40,0
2005-06-19 06:45:00,2855093619,6,19,6,30,6,45,0
2005-06-19 06:50:00,2818117717,6,19,6,30,6,50,0
2005-06-19 06:55:00,2796963540,6,19,6,30,6,55,0
2005-06-19 07:00:00,2738730540,6,19,6,30,7,0,0
2005-06-19 07:05:00,2840996693,6,19,6,30,7,5,0
2005-06-19 07:10:00,2813150942,6,19,6,30,7,10,0
2005-06-19 07:15:00,2897028393,6,19,6,30,7,15,0
2005-06-19 07:20:00,2947858655,6,19,6,30,7,20,0
2005-06-19 07:25:00,2842473927,6,19,6,30,7,25,0
2005-06-19 07:30:00,2888407660,6,19,6,30,7,30,0
2005-06-19 07:35:00,2758819036,6,19,6,30,7,35,0
2005-06-19 07:40:00,2739704990,6,19,6,30,7,40,0
2005-06-19 07:45:00,2874587781,6,19,6,30,7,45,0
2005-06-19 07:50:00,3037431190,6,19,6,30,7,50,0
2005-06-19 07:55:00,2809917222,6,19,6,30,7,55,0
2005-06-19 08:00:00,2958361484,6,19,6,30,8,0,0
2005-06-19 08:05:00,2818927057,6,19,6,30,8,5,0
2005-06-19 08:10:00,2833516879,6,19,6,30,8,10,0
2005-06-19 08:15:00,2821965049,6,19,6,30,8,15,0
2005-06-19 08:20:00,2804368488,6,19,6,30,8,20,0
2005-06-19 08:25:00,2720391377,6,19,6,30,8,25,0
2005-06-19 08:30:00,2738313644,6,19,6,30,8,30,0
2005-06-19 08:35:00,2753776470,6,19,6,30,8,35,0
2005-06-19 08:40:00,2745215780,6,19,6,30,8,40,0
2005-06-19 08:45:00,2868692731,6,19,6,30,8,45,0
2005-06-19 08:50:00,2866809442,6,19,6,30,8,50,0
2005-06-19 08:55:00,2879109865,6,19,6,30,8,55,0
2005-06-19 09:00:00,2971366778,6,19,6,30,9,0,0
2005-06-19 09:05:00,2852566731,6,19,6,30,9,5,0
2005-06-19 09:10:00,2882992525,6,19,6,30,9,10,0
2005-06-19 09:15:00,2970302408,6,19,6,30,9,15,0
2005-06-19 09:20:00,2907067587,6,19,6,30,9,20,0
2005-06-19 09:25:00,2975303564,6,19,6,30,9,25,0
2005-06-19 09:30:00,2908302449,6,19,6,30,9,30,0
2005-06-19 09:35:00,2818038549,6,19,6,30,9,35,0
2005-06-19 09:40:00,2885055852,6,19,6,30,9,40,0
2005-06-19 09:45:00,2814897811,6,19,6,30,9,45,0
2005-06-19 09:50:00,2813464185,6,19,6,30,9,50,0
2005-06-19 09:55:00,2898795860,6,19,6,30,9,55,0
2005-06-19 10:00:00,2875393237,6,19,6,30,10,0,0
2005-06-19 10:05:00,2956157138,6,19,6,30,10,5,0
2005-06-19 10:10:00,3031972354,6,19,6,30,10,10,0
2005-06-19 10:15:00,2931133920,6,19,6,30,10,15,0
2005-06-19 10:20:00,2946482083,6,19,6,30,10,20,0
2005-06-19 10:25:00,2884337421,6,19,6,30,10,25,0
2005-06-19 10:30:00,2862358706,6,19,6,30,10,30,0
2005-06-19 10:35:00,2943864184,6,19,6,30,10,35,0
2005-06-19 10:40:00,2889461010,6,19,6,30,10,40,0
2005-06-19 10:45:00,2987966407,6,19,6,30,10,45,0
2005-06-19 10:50:00,2905328579,6,19,6,30,10,50,0
2005-06-19 10:55:00,2978617224,6,19,6,30,10,55,0
2005-06-19 11:00:00,2885532640,6,19,6,30,11,0,0
2005-06-19 11:05:00,2953694819,6,19,6,30,11,5,0
2005-06-19 11:10:00,3044244264,6,19,6,30,11,10,0
2005-06-19 11:15:00,3015271001,6,19,6,30,11,15,0
2005-06-19 11:20:00,3032040704,6,19,6,30,11,20,0
2005-06-19 11:25:00,3073135494,6,19,6,30,11,25,0
2005-06-19 11:30:00,3027700113,6,19,6,30,11,30,0
2005-06-19 11:35:00,3052001772,6,19,6,30,11,35,0
2005-06-19 11:40:00,3140071189,6,19,6,30,11,40,0
2005-06-19 11:45:00,3077925481,6,19,6,30,11,45,0
2005-06-19 11:50:00,3015042871,6,19,6,30,11,50,0
2005-06-19 11:55:00,2936906011,6,19,6,30,11,55,0
2005-06-19 12:00:00,2988451987,6,19,6,30,12,0,0
2005-06-19 12:05:00,3011558337,6,19,6,30,12,5,0
2005-06-19 12:10:00,3096137139,6,19,6,30,12,10,0
2005-06-19 12:15:00,3115396060,6,19,6,30,12,15,0
2005-06-19 12:20:00,3002409032,6,19,6,30,12,20,0
2005-06-19 12:25:00,3021723195,6,19,6,30,12,25,0
2005-06-19 12:30:00,3018924640,6,19,6,30,12,30,0
2005-06-19 12:35:00,2982967369,6,19,6,30,12,35,0
2005-06-19 12:40:00,3025704835,6,19,6,30,12,40,0
2005-06-19 12:45:00,3036867819,6,19,6,30,12,45,0
2005-06-19 12:50:00,3020559095,6,19,6,30,12,50,0
2005-06-19 12:55:00,3083266625,6,19,6,30,12,55,0
2005-06-19 13:00:00,3018160877,6,19,6,30,13,0,0
2005-06-19 13:05:00,3061375108,6,19,6,30,13,5,0
2005-06-19 13:10:00,3163290570,6,19,6,30,13,10,0
2005-06-19 13:15:00,3249615628,6,19,6,30,13,15,0
2005-06-19 13:20:00,3169221853,6,19,6,30,13,20,0
2005-06-19 13:25:00,3160280716,6,19,6,30,13,25,0
2005-06-19 13:30:00,3137444938,6,19,6,30,13,30,0
2005-06-19 13:35:00,3242927282,6,19,6,30,13,35,0
2005-06-19 13:40:00,3278521839,6,19,6,30,13,40,0
2005-06-19 13:45:00,3242189350,6,19,6,30,13,45,0
2005-06-19 13:50:00,3235048989,6,19,6,30,13,50,0
2005-06-19 13:55:00,3259703409,6,19,6,30,13,55,0
2005-06-19 14:00:00,3283960487,6,19,6,30,14,0,0
2005-06-19 14:05:00,3262539984,6,19,6,30,14,5,0
2005-06-19 14:10:00,3517574850,6,19,6,30,14,10,0
2005-06-19 14:15:00,3340900919,6,19,6,30,14,15,0
2005-06-19 14:20:00,3207571885,6,19,6,30,14,20,0
2005-06-19 14:25:00,3199671078,6,19,6,30,14,25,0
2005-06-19 14:30:00,3310546741,6,19,6,30,14,30,0
2005-06-19 14:35:00,3341815265,6,19,6,30,14,35,0
2005-06-19 14:40:00,3277951624,6,19,6,30,14,40,0
2005-06-19 14:45:00,3208330853,6,19,6,30,14,45,0
2005-06-19 14:50:00,3259394948,6,19,6,30,14,50,0
2005-06-19 14:55:00,3247814495,6,19,6,30,14,55,0
2005-06-19 15:00:00,3244403400,6,19,6,30,15,0,0
2005-06-19 15:05:00,3248730141,6,19,6,30,15,5,0
2005-06-19 15:10:00,3277914676,6,19,6,30,15,10,0
2005-06-19 15:15:00,3201911646,6,19,6,30,15,15,0
2005-06-19 15:20:00,3131749597,6,19,6,30,15,20,0
2005-06-19 15:25:00,3126860872,6,19,6,30,15,25,0
2005-06-19 15:30:00,3277333568,6,19,6,30,15,30,0
2005-06-19 15:35:00,3224328161,6,19,6,30,15,35,0
2005-06-19 15:40:00,3190021952,6,19,6,30,15,40,0
2005-06-19 15:45:00,3142887981,6,19,6,30,15,45,0
2005-06-19 15:50:00,3117756040,6,19,6,30,15,50,0
2005-06-19 15:55:00,3114137386,6,19,6,30,15,55,0
2005-06-19 16:00:00,2998003625,6,19,6,30,16,0,0
2005-06-19 16:05:00,3026516690,6,19,6,30,16,5,0
2005-06-19 16:10:00,3002936172,6,19,6,30,16,10,0
2005-06-19 16:15:00,2955087479,6,19,6,30,16,15,0
2005-06-19 16:20:00,2985546920,6,19,6,30,16,20,0
2005-06-19 16:25:00,2928609716,6,19,6,30,16,25,0
2005-06-19 16:30:00,2878778679,6,19,6,30,16,30,0
2005-06-19 16:35:00,2868748921,6,19,6,30,16,35,0
2005-06-19 16:40:00,2763558730,6,19,6,30,16,40,0
2005-06-19 16:45:00,2635488765,6,19,6,30,16,45,0
2005-06-19 16:50:00,2607325750,6,19,6,30,16,50,0
2005-06-19 16:55:00,2617372387,6,19,6,30,16,55,0
2005-06-19 17:00:00,2526736945,6,19,6,30,17,0,0
2005-06-19 17:05:00,2538468979,6,19,6,30,17,5,0
2005-06-19 17:10:00,2616456340,6,19,6,30,17,10,0
2005-06-19 17:15:00,2562140675,6,19,6,30,17,15,0
2005-06-19 17:20:00,2465857574,6,19,6,30,17,20,0
2005-06-19 17:25:00,2372609770,6,19,6,30,17,25,0
2005-06-19 17:30:00,2275709223,6,19,6,30,17,30,0
2005-06-19 17:35:00,2650292325,6,19,6,30,17,35,0
2005-06-19 17:40:00,2285508730,6,19,6,30,17,40,0
2005-06-19 17:45:00,2214475641,6,19,6,30,17,45,0
2005-06-19 17:50:00,2184427690,6,19,6,30,17,50,0
2005-06-19 17:55:00,2038738306,6,19,6,30,17,55,0
2005-06-19 18:00:00,2157439236,6,19,6,30,18,0,0
2005-06-19 18:05:00,2133985849,6,19,6,30,18,5,0
2005-06-19 18:10:00,2129516153,6,19,6,30,18,10,0
2005-06-19 18:15:00,2117502949,6,19,6,30,18,15,0
2005-06-19 18:20:00,2059702983,6,19,6,30,18,20,0
2005-06-19 18:25:00,1994215980,6,19,6,30,18,25,0
2005-06-19 18:30:00,1937448419,6,19,6,30,18,30,0
2005-06-19 18:35:00,1991925090,6,19,6,30,18,35,0
2005-06-19 18:40:00,1954110513,6,19,6,30,18,40,0
2005-06-19 18:45:00,1953442685,6,19,6,30,18,45,0
2005-06-19 18:50:00,1889823343,6,19,6,30,18,50,0
2005-06-19 18:55:00,1908136117,6,19,6,30,18,55,0
2005-06-19 19:00:00,1773581749,6,19,6,30,19,0,0
2005-06-19 19:05:00,1808144663,6,19,6,30,19,5,0
2005-06-19 19:10:00,1764123972,6,19,6,30,19,10,0
2005-06-19 19:15:00,1738169513,6,19,6,30,19,15,0
2005-06-19 19:20:00,1766331094,6,19,6,30,19,20,0
2005-06-19 19:25:00,1686444809,6,19,6,30,19,25,0
2005-06-19 19:30:00,1717530527,6,19,6,30,19,30,0
2005-06-19 19:35:00,1740201636,6,19,6,30,19,35,0
2005-06-19 19:40:00,1593041843,6,19,6,30,19,40,0
2005-06-19 19:45:00,1552229230,6,19,6,30,19,45,0
2005-06-19 19:50:00,1535605146,6,19,6,30,19,50,0
2005-06-19 19:55:00,1490866643,6,19,6,30,19,55,0
2005-06-19 20:00:00,1502800744,6,19,6,30,20,0,0
2005-06-19 20:05:00,1602653508,6,19,6,30,20,5,0
2005-06-19 20:10:00,1536669354,6,19,6,30,20,10,0
2005-06-19 20:15:00,1454698818,6,19,6,30,20,15,0
2005-06-19 20:20:00,1484559781,6,19,6,30,20,20,0
2005-06-19 20:25:00,1500459692,6,19,6,30,20,25,0
2005-06-19 20:30:00,1492335450,6,19,6,30,20,30,0
2005-06-19 20:35:00,1577708785,6,19,6,30,20,35,0
2005-06-19 20:40:00,1468235456,6,19,6,30,20,40,0
2005-06-19 20:45:00,1429391408,6,19,6,30,20,45,0
2005-06-19 20:50:00,1470708963,6,19,6,30,20,50,0
2005-06-19 20:55:00,1410196327,6,19,6,30,20,55,0
2005-06-19 21:00:00,1498216560,6,19,6,30,21,0,0
2005-06-19 21:05:00,1592556820,6,19,6,30,21,5,0
2005-06-19 21:10:00,1543744037,6,19,6,30,21,10,0
2005-06-19 21:15:00,1481963390,6,19,6,30,21,15,0
2005-06-19 21:20:00,1359976317,6,19,6,30,21,20,0
2005-06-19 21:25:00,1362464835,6,19,6,30,21,25,0
2005-06-19 21:30:00,1459381053,6,19,6,30,21,30,0
2005-06-19 21:35:00,1446670928,6,19,6,30,21,35,0
2005-06-19 21:40:00,1440006549,6,19,6,30,21,40,0
2005-06-19 21:45:00,1427349357,6,19,6,30,21,45,0
2005-06-19 21:50:00,1353211067,6,19,6,30,21,50,0
2005-06-19 21:55:00,1358188333,6,19,6,30,21,55,0
2005-06-19 22:00:00,1480080409,6,19,6,30,22,0,0
2005-06-19 22:05:00,1581369767,6,19,6,30,22,5,0
2005-06-19 22:10:00,1465232034,6,19,6,30,22,10,0
2005-06-19 22:15:00,1475480237,6,19,6,30,22,15,0
2005-06-19 22:20:00,1409304863,6,19,6,30,22,20,0
2005-06-19 22:25:00,1377086664,6,19,6,30,22,25,0
2005-06-19 22:30:00,1495480482,6,19,6,30,22,30,0
2005-06-19 22:35:00,1389986698,6,19,6,30,22,35,0
2005-06-19 22:40:00,1361474395,6,19,6,30,22,40,0
2005-06-19 22:45:00,1325346357,6,19,6,30,22,45,0
2005-06-19 22:50:00,1313217539,6,19,6,30,22,50,0
2005-06-19 22:55:00,1323294419,6,19,6,30,22,55,0
2005-06-19 23:00:00,1450390606,6,19,6,30,23,0,0
2005-06-19 23:05:00,1406803662,6,19,6,30,23,5,0
2005-06-19 23:10:00,1369012721,6,19,6,30,23,10,0
2005-06-19 23:15:00,1372323469,6,19,6,30,23,15,0
2005-06-19 23:20:00,1355349138,6,19,6,30,23,20,0
2005-06-19 23:25:00,1474531879,6,19,6,30,23,25,0
2005-06-19 23:30:00,1596800394,6,19,6,30,23,30,0
2005-06-19 23:35:00,1740193073,6,19,6,30,23,35,0
2005-06-19 23:40:00,1780701629,6,19,6,30,23,40,0
2005-06-19 23:45:00,1803282311,6,19,6,30,23,45,0
2005-06-19 23:50:00,1691209041,6,19,6,30,23,50,0
2005-06-19 23:55:00,1728639021,6,19,6,30,23,55,0
2005-06-20 00:00:00,1955262927,6,20,0,30,0,0,0
2005-06-20 00:05:00,1887754604,6,20,0,30,0,5,0
2005-06-20 00:10:00,1750157545,6,20,0,30,0,10,0
2005-06-20 00:15:00,1934119629,6,20,0,30,0,15,0
2005-06-20 00:20:00,1892317273,6,20,0,30,0,20,0
2005-06-20 00:25:00,2050853317,6,20,0,30,0,25,0
2005-06-20 00:30:00,2622495098,6,20,0,30,0,30,0
2005-06-20 00:35:00,2268492730,6,20,0,30,0,35,0
2005-06-20 00:40:00,2151357447,6,20,0,30,0,40,0
2005-06-20 00:45:00,2236586867,6,20,0,30,0,45,0
2005-06-20 00:50:00,2449808461,6,20,0,30,0,50,0
2005-06-20 00:55:00,2429323297,6,20,0,30,0,55,0
2005-06-20 01:00:00,2622221819,6,20,0,30,1,0,0
2005-06-20 01:05:00,2705861157,6,20,0,30,1,5,0
2005-06-20 01:10:00,2790997939,6,20,0,30,1,10,0
2005-06-20 01:15:00,2939377234,6,20,0,30,1,15,0
2005-06-20 01:20:00,3184885275,6,20,0,30,1,20,0
2005-06-20 01:25:00,3314870753,6,20,0,30,1,25,0
